  1.1  0.35      2.0228042467264   0.0228211904829649
  1.1   0.4     2.02729361231204    0.028192059866857
  1.1  0.45       2.031216522453   0.0336553991795583
  1.1   0.5      2.0358819182324   0.0389146687267514
1.125     0      2.0444810046736     0.04095662486354
1.125  0.05     2.01241138360894   0.0133981912430228
1.125   0.1     2.00634887812607  0.00760883330089968
1.125  0.15     2.00838389338221      0.0085941163787
1.125   0.2     2.01328627562214   0.0123211428035566
1.125  0.25     2.01839860414557   0.0174481307250378
1.125   0.3     2.02373076694735   0.0231821635223985
1.125  0.35     2.02972179734997   0.0289136945527799
1.125   0.4     2.03437530149639   0.0349273438617423
1.125  0.45     2.03861033384339   0.0406664375869177
1.125   0.5     2.04265496848397   0.0462801143485541
 1.15     0      2.0393402785102   0.0366938452944998
 1.15  0.05     2.01244251556955    0.013715938593938
 1.15   0.1      2.0091799371204   0.0100836149392434
 1.15  0.15     2.01266473879587   0.0124305304738943
 1.15   0.2     2.01794881496649   0.0172947573199131
 1.15  0.25     2.02404720330361   0.0230488946675873
 1.15   0.3     2.03079892073151   0.0292016586414423
 1.15  0.35     2.03599554783575   0.0355895616466873
 1.15   0.4     2.04085280222597   0.0422110315660911
 1.15  0.45     2.04606342427932   0.0485653749114618
 1.15   0.5     2.05131610669867   0.0541145356885462
1.175     0     2.03499265108258   0.0337823828166259
1.175  0.05     2.01346008996221   0.0149666012916905
1.175   0.1     2.01244131794844   0.0133606212690083
1.175  0.15     2.01719040043605   0.0170713014875234
1.175   0.2      2.0239928754884   0.0226606476269176
1.175  0.25     2.03094581215911   0.0293823727658076
1.175   0.3     2.03755975922655   0.0361387448695938
1.175  0.35     2.04376717181963   0.0430355329227208
1.175   0.4     2.04940927978587   0.0499465364191156
1.175  0.45     2.05433727730325   0.0564011586033812
1.175   0.5      2.0588125510849   0.0629517507916395
