    1  0.25     2.14241338270478  0.00084757897310439                0.54   0.791791342903522   0.731149211332276     1.4112641713727
    1  0.25     2.17774303584122 0.000799298493228129                0.55   0.784190672513783   0.745669099340706    1.43207393650022
    1  0.25     2.21289297018487 0.000753106218627231                0.56   0.778268486268485   0.759601381685866    1.45329158849871
    1  0.25     2.24814113492881 0.000713161662199369                0.57   0.769646084013215   0.773704056875842    1.47443707805279
    1  0.25     2.28319166768901 0.000673494421286946                0.58   0.761744371162259   0.787528871286188    1.49566279640245
    1  0.25     2.31813959786015 0.000639413466180905                0.59   0.756533740126011   0.799555573010561    1.51858402484917
    1  0.25      2.3533287707354 0.000599388111726107                 0.6   0.749189054067572   0.814935927323477    1.53839284341215
    1  0.25     2.38836971461665 0.000562976975325924                0.61   0.742888044750026   0.829157026041872    1.55921268857509
    1  0.25     2.42320420515767 0.000532167496662517                0.62   0.737181564887612    0.84156312707956    1.58164107807872
    1  0.25      2.4581520852902 0.000499347284525165                0.63   0.732630902684364   0.854205337103116    1.60394674818738
    1  0.25     2.49301746030715 0.000471130347476922                0.64    0.72677879982272    0.86792850084516    1.62508895946193
    1  0.25     2.52796167810057 0.000439924684251913                0.65      0.719465620907   0.883316131880716    1.64464554621986
    1  0.25     2.56273294776746 0.000415099267815577                0.66   0.714794509582251   0.895274299352222    1.66745864841547
    1  0.25     2.59754531691438 0.000390814523701266                0.67   0.707232826883541   0.909759065214738    1.68778625169967
    1  0.25     2.63229664484547  0.00036638149672541                0.68   0.703881191879796   0.922893549396713    1.70940309544838
    1  0.25     2.66700420567558 0.000346582054522315                0.69   0.697882237727892   0.935729676169043    1.73127452950683
    1  0.25     2.70175752334866 0.000324865415623599                 0.7   0.694196411047214   0.949463262532235     1.7522942608167
    1  0.25      2.7362855616767  0.00031160206357228                0.71   0.690278449287356   0.961229803381147    1.77505575829521
    1  0.25     2.77106474369081 0.000293108943588472                0.72   0.683463794023159   0.979580575839883    1.79148416785028
    1  0.25     2.80560862082507 0.000280330957719066                0.73   0.678542176008696   0.991851793043507    1.81375682778139
    1  0.25     2.84017146461725 0.000268091494650236                0.74   0.672827313484242    1.00503877314572    1.83513269147109
    1  0.25     2.87472154296736  0.00025802036908118                0.75   0.668553405254617    1.01928401715273    1.85543752581494
    1  0.25     2.90921600722264 0.000252110968510522                0.76   0.662954850284737    1.03391932842128    1.87529667880138
    1  0.25     2.94370849013703  0.00024476642575344                0.77   0.660032695955709     1.0445096516719    1.89919883846493
    1  0.25     2.97818141030893 0.000240062710274103                0.78   0.655696217136829    1.05978334644807    1.91839806386141
    1  0.25     3.01262109693698 0.000237259900515596                0.79   0.650385413648499    1.07499993317903    1.93762116375848
    1  0.25     3.04700593259922 0.000237780543294264                 0.8   0.647371393143197    1.08608786108224    1.96091807151693
    1  0.25     3.08138063812951 0.000239409379950928                0.81   0.642325500661123    1.09968562100279    1.98169501712746
    1  0.25     3.11574452506609 0.000241950275469804                0.82    0.63843003359693    1.11508293544671    2.00066158961904
    1  0.25     3.15006494410441  0.00024806145031242                0.83   0.633461803285967     1.1283460426913    2.02171890141217
    1  0.25     3.18441905200746 0.000253808295736846                0.84   0.631116059676251    1.14188464663032    2.04253440537745
    1  0.25     3.21868167608532 0.000261677256833792                0.85   0.627080044303973    1.15663718724212     2.0620444888426
    1  0.25     3.25291692059756 0.000274143723389741                0.86   0.622392874826715    1.16856184610206    2.08435507449478
    1  0.25     3.28713364594878 0.000287430835552271                0.87   0.619092739437281    1.18141920773639    2.10571443821165
    1  0.25     3.32138187318984 0.000300981393960953                0.88   0.615953462156398    1.19676990634368    2.12461196684586
    1  0.25     3.35554989300979 0.000317854416762131                0.89   0.611045464852934    1.21201299820048    2.14353689480961
    1  0.25     3.38974250482479 0.000334936993111157                 0.9   0.608627094707225    1.22494260528015    2.16479989954468
    1  0.25     3.42387077278085 0.000356446631014862                0.91   0.605592489783341    1.23700358398647    2.18686718879467
    1  0.25     3.45798208196055 0.000378822141694712                0.92   0.601467610244793    1.24881492785366    2.20916715410662
    1  0.25      3.4921143780873 0.000401886015231057                0.93   0.598358409189451    1.26432471451199    2.22778966357454
    1  0.25     3.52619046089878 0.000428129199718796                0.94   0.594985564651054    1.27936887775371    2.24682158314533
    1  0.25     3.56028448094616 0.000453908893092603                0.95   0.592902474063211    1.29183846054317    2.26844602040211
    1  0.25     3.59432227727634  0.00048255909480055                0.96   0.588650756961947    1.30617460132288    2.28814767595297
    1  0.25     3.62832328051389 0.000515985336543068                0.97   0.585572116884705    1.32312396178769    2.30519931872594
    1  0.25     3.66229029285784 0.000550486708817743                0.98   0.582619414880961    1.33168829345103    2.33060199940671
    1  0.25     3.69632432437011 0.000583989933508278                0.99   0.580060988599351    1.34697151249629    2.34935281187445
    1  0.25     3.73024258464024 0.000621684864395178                   1   0.575309081104777    1.36237105361853     2.3678715310222
