35602  0.00224706
35702  0.00224077
35802  0.00223451
35902  0.00222829
36002  0.0022221
36102  0.00221594
36202  0.00220982
36302  0.00220374
36402  0.00219768
36502  0.00219166
36602  0.00218567
36702  0.00217972
36802  0.00217379
36902  0.0021679
37002  0.00216205
37102  0.00215622
37202  0.00215042
37302  0.00214466
37402  0.00213892
37502  0.00213322
37602  0.00212755
37702  0.0021219
37802  0.00211629
37902  0.00211071
38002  0.00210515
38102  0.00209963
38202  0.00209413
38302  0.00208866
38402  0.00208322
38502  0.00207781
38602  0.00207243
38702  0.00206708
38802  0.00206175
38902  0.00205645
39002  0.00205118
39102  0.00204593
39202  0.00204071
39302  0.00203552
39402  0.00203035
39502  0.00202521
39602  0.0020201
39702  0.00201501
39802  0.00200995
39902  0.00200491
40002  0.0019999
40102  0.00199491
40202  0.00198995
40302  0.00198501
40402  0.0019801
40502  0.00197521
40602  0.00197035
40702  0.00196551
40802  0.00196069
40902  0.00195589
41002  0.00195112
41102  0.00194638
41202  0.00194165
41302  0.00193695
41402  0.00193227
41502  0.00192762
41602  0.00192298
41702  0.00191837
41802  0.00191378
41902  0.00190922
42002  0.00190467
42102  0.00190015
42202  0.00189564
42302  0.00189116
42402  0.00198104
42502  0.00197638
42602  0.00197174
42702  0.00196712
42802  0.00196253
42902  0.00195795
43002  0.0019534
43102  0.00194887
43202  0.00194435
43302  0.00193986
43402  0.00193539
43502  0.00193095
43602  0.00192652
43702  0.00237975
43802  0.00237432
43902  0.00236891
44002  0.00236353
44102  0.00235817
44202  0.00235283
44302  0.00234752
44402  0.00234224
44502  0.00233697
44602  0.00233173
44702  0.00232652
44802  0.00232132
44902  0.00231616
45002  0.00231101
45102  0.00230588
45202  0.00230078
45302  0.0022957
45402  0.00229065
45502  0.00228561
45602  0.0022806
45702  0.00227561
45802  0.00227064
45902  0.0022657
46002  0.00226077
46102  0.00225587
46202  0.00225098
46302  0.00224612
46402  0.00224128
46502  0.00223646
46602  0.00223166
46702  0.00222689
46802  0.00222213
46902  0.00221739
47002  0.00221267
47102  0.00220797
47202  0.0022033
47302  0.00219864
47402  0.002194
47502  0.00218938
47602  0.00218478
47702  0.0021802
47802  0.00217564
47902  0.0021711
48002  0.00216658
48102  0.00216207
48202  0.00215759
48302  0.00215312
48402  0.00214867
48502  0.00214424
48602  0.00213983
48702  0.00213544
48802  0.00213106
48902  0.0021267
49002  0.00212236
49102  0.00211804
49202  0.00211374
49302  0.00210945
49402  0.00210518
49502  0.00210093
49602  0.00209669
49702  0.00209247
49802  0.00208827
49902  0.00208408
50002  0.00207992
50102  0.00207577
50202  0.00207163
50302  0.00206751
50402  0.00206341
50502  0.00205932
50602  0.00205525
50702  0.0020512
50802  0.00204716
50902  0.00204314
51002  0.00203914
51102  0.00203515
51202  0.00203117
51302  0.00202721
51402  0.00202327
51502  0.00201934
51602  0.00201543
51702  0.00201153
51802  0.00200764
51902  0.00200378
52002  0.00199992
52102  0.00199608
52202  0.00199226
52302  0.00198845
52402  0.00198466
52502  0.00198088
52602  0.00197711
52702  0.00197336
52802  0.00196962
52902  0.0019659
53002  0.00196219
53102  0.00195849
53202  0.00195481
53302  0.00195115
53402  0.00194749
53502  0.00194385
53602  0.00194023
53702  0.00193661
53802  0.00193301
53902  0.00192943
54002  0.00192585
54102  0.00192229
54202  0.00191875
54302  0.00191521
54402  0.00191169
54502  0.00190819
54602  0.00190469
54702  0.00190121
54802  0.00189774
54902  0.00189428
55002  0.00189084
55102  0.00188741
55202  0.00188399
55302  0.00188058
55402  0.00187719
55502  0.00187381
55602  0.00187044
55702  0.00186708
55802  0.00186373
55902  0.0018604
56002  0.00185708
56102  0.00196071
56202  0.00195723
56302  0.00195375
56402  0.00195029
56502  0.00194683
56602  0.00194339
56702  0.00193997
56802  0.00193655
56902  0.00193315
57002  0.00192976
57102  0.00192638
57202  0.00192301
57302  0.00191965
57402  0.00191631
57502  0.00191298
57602  0.00190966
57702  0.00190635
57802  0.00190305
57902  0.00189976
58002  0.00189649
58102  0.00189322
58202  0.00188997
58302  0.00188673
58402  0.0018835
58502  0.00188028
58602  0.00187707
58702  0.00187387
58802  0.00187068
58902  0.00186751
59002  0.00186434
59102  0.00186119
59202  0.00185805
59302  0.00185491
59402  0.00185179
59502  0.00184868
59602  0.00184558
59702  0.00184248
59802  0.0018394
59902  0.00183633
60002  0.00183327
60102  0.00183022
60202  0.00182718
60302  0.00182415
60402  0.00182113
60502  0.00181812
60602  0.00181512
60702  0.00181213
60802  0.00180915
60902  0.00180618
61002  0.00180322
61102  0.00180027
61202  0.00179733
61302  0.00179439
61402  0.00179147
61502  0.00178856
61602  0.00178566
61702  0.00178276
61802  0.00177988
61902  0.001777
62002  0.00177414
62102  0.00177128
62202  0.00176843
62302  0.00176559
62402  0.00176276
62502  0.00175994
62602  0.00175713
62702  0.00175433
62802  0.00175154
62902  0.00174875
63002  0.00174598
63102  0.00174321
63202  0.00174045
63302  0.00186408
63402  0.00186114
63502  0.00185821
63602  0.00185529
63702  0.00185238
63802  0.00184947
63902  0.00184658
64002  0.00184369
64102  0.00184082
64202  0.00183795
64302  0.00183509
64402  0.00183224
64502  0.0018294
64602  0.00185753
64702  0.00185466
64802  0.00185179
64902  0.00184894
65002  0.0018461
65102  0.00184326
65202  0.00184043
65302  0.00183762
65402  0.00183481
65502  0.00183201
65602  0.00182921
65702  0.00182643
65802  0.00182365
65902  0.00182089
66002  0.00181813
66102  0.00181538
66202  0.00181263
66302  0.0018099
66402  0.00180717
66502  0.00180446
66602  0.00180175
66702  0.00179905
66802  0.00179635
66902  0.00179367
67002  0.00179099
67102  0.00178832
67202  0.00178566
67302  0.00178301
67402  0.00178036
67502  0.00177773
67602  0.0017751
67702  0.00177247
67802  0.00176986
67902  0.00176725
68002  0.00176465
68102  0.00176206
68202  0.00175948
68302  0.0017569
68402  0.00175433
68502  0.00175177
68602  0.00174922
68702  0.00174667
68802  0.00174414
68902  0.0017416
69002  0.00173908
69102  0.00173656
69202  0.00179186
69302  0.00178927
69402  0.00178669
69502  0.00178412
69602  0.00192523
69702  0.00192247
69802  0.00191972
69902  0.00191697
70002  0.00191423
70102  0.0019115
70202  0.00190878
70302  0.00190606
70402  0.00190336
70502  0.00190066
70602  0.00189796
70702  0.00189528
70802  0.0018926
70902  0.00188993
71002  0.00188727
71102  0.00188462
71202  0.00188197
71302  0.00187933
71402  0.0018767
71502  0.00187407
71602  0.00187146
71702  0.00186885
71802  0.00186624
71902  0.00194709
72002  0.00194439
72102  0.00199717
72202  0.0019944
72302  0.00199165
72402  0.0019889
72502  0.00198615
72602  0.00198342
72702  0.00198069
72802  0.00197797
72902  0.00197525
73002  0.00197255
73102  0.00196985
73202  0.00207645
73302  0.00207361
73402  0.00207079
73502  0.00206797
73602  0.00206516
73702  0.00206236
73802  0.00205956
73902  0.00205678
74002  0.002054
74102  0.00205123
74202  0.00204846
74302  0.00204571
74402  0.00204296
74502  0.00204021
74602  0.00203748
74702  0.00203475
74802  0.00203203
74902  0.00202932
75002  0.00202661
75102  0.00202391
75202  0.00202122
75302  0.00201854
75402  0.00201586
75502  0.00201319
75602  0.00201053
75702  0.00200787
75802  0.00203161
75902  0.00202893
76002  0.00202626
76102  0.0020236
76202  0.00202094
76302  0.0020183
76402  0.00201565
76502  0.00201302
76602  0.00201039
76702  0.00200777
76802  0.00200516
76902  0.00200255
77002  0.00199995
77102  0.00199735
77202  0.00199477
77302  0.00199219
77402  0.00198961
77502  0.00198705
77602  0.00198448
77702  0.00198193
77802  0.00197938
77902  0.00197684
78002  0.00197431
78102  0.00197178
78202  0.00196926
78302  0.00196674
78402  0.00196424
78502  0.00196173
78602  0.00195924
78702  0.00195675
78802  0.00197965
78902  0.00197714
79002  0.00197463
79102  0.00197214
79202  0.00196965
79302  0.00196716
79402  0.00196469
79502  0.00196221
79602  0.00195975
79702  0.00195729
79802  0.00195484
79902  0.00195239
80002  0.00194995
80102  0.00194752
80202  0.00194509
80302  0.00194267
80402  0.00194025
80502  0.00193784
80602  0.00193544
80702  0.00193304
80802  0.00193065
80902  0.00192826
81002  0.00192588
81102  0.0019235
81202  0.00192113
81302  0.00191877
81402  0.00196555
81502  0.00196314
81602  0.00196074
81702  0.00195834
81802  0.00195594
81902  0.00195355
82002  0.00195117
82102  0.0019488
82202  0.00194642
82302  0.00194406
82402  0.00196597
82502  0.00196359
82602  0.00196121
82702  0.00195884
82802  0.00195647
82902  0.00195411
83002  0.00195176
83102  0.00194941
83202  0.00194707
83302  0.00194473
83402  0.0019424
83502  0.00194007
83602  0.00193775
83702  0.00193544
83802  0.00193313
83902  0.00193082
84002  0.00192853
84102  0.00192623
84202  0.00192394
84302  0.00192166
84402  0.00191939
84502  0.00191711
84602  0.00191485
84702  0.00191259
84802  0.0019575
84902  0.0019552
85002  0.0019529
85102  0.0019506
85202  0.00194831
85302  0.00194603
85402  0.00194375
85502  0.00194148
85602  0.00193921
85702  0.00193694
85802  0.00193469
85902  0.00193243
86002  0.00193019
86102  0.00192795
86202  0.00192571
86302  0.00192348
86402  0.00192125
86502  0.00191903
86602  0.00191681
86702  0.0019146
86802  0.0019124
86902  0.0019102
87002  0.00195398
87102  0.00195173
87202  0.0019495
87302  0.00194726
87402  0.00194504
87502  0.00194281
87602  0.00194059
87702  0.00193838
87802  0.00193617
87902  0.00193397
88002  0.00193177
88102  0.00192958
88202  0.00192739
88302  0.00192521
88402  0.00192303
88502  0.00192086
88602  0.00191869
88702  0.00191653
88802  0.00191437
88902  0.00191222
89002  0.00191007
89102  0.00190793
89202  0.00190579
89302  0.00190365
89402  0.00190152
89502  0.0018994
89602  0.00189728
89702  0.00189516
89802  0.00189305
89902  0.00189095
90002  0.00188885
90102  0.00188675
90202  0.00188466
90302  0.00188257
90402  0.00188049
90502  0.00187841
90602  0.00187634
90702  0.00187427
90802  0.00187221
90902  0.00187015
91002  0.00186809
91102  0.00186604
91202  0.00186399
91302  0.00186195
91402  0.00185992
91502  0.00185788
91602  0.00185585
91702  0.00185383
91802  0.00185181
91902  0.0018498
92002  0.00184779
92102  0.00184578
92202  0.00184378
92302  0.00184178
92402  0.00183979
92502  0.0018378
92602  0.00183581
92702  0.00183383
92802  0.00183186
92902  0.00182989
93002  0.00182792
93102  0.00182595
93202  0.001824
93302  0.00182204
93402  0.00182009
93502  0.00181814
93602  0.0018162
93702  0.00181426
93802  0.00181233
93902  0.0018104
94002  0.00185102
94102  0.00184906
94202  0.00184709
94302  0.00184514
94402  0.00184318
94502  0.00184123
94602  0.00183928
94702  0.00183734
94802  0.0018776
94902  0.00187562
95002  0.00187364
95102  0.00187167
95202  0.00186971
95302  0.00186775
95402  0.00186579
95502  0.00186384
95602  0.00186189
95702  0.00185994
95802  0.001858
95902  0.00185606
96002  0.00185413
96102  0.0018522
96202  0.00185027
96302  0.00184835
96402  0.00184643
96502  0.00184452
96602  0.00184261
96702  0.00184071
96802  0.0018388
96902  0.00183691
97002  0.00183501
97102  0.00183312
97202  0.00183124
97302  0.00182936
97402  0.00182748
97502  0.0018256
97602  0.00182373
97702  0.00182187
97802  0.00182
97902  0.00181814
98002  0.00181629
98102  0.00181444
98202  0.00181259
98302  0.00181075
98402  0.00180891
98502  0.00180707
98602  0.00180524
98702  0.00180341
98802  0.00180158
98902  0.00179976
99002  0.00179794
99102  0.00179613
99202  0.00179432
99302  0.00179251
99402  0.00179071
99502  0.00178891
99602  0.00178711
99702  0.00178532
99802  0.00178353
99902  0.00178175
